dataset,method,seed,best_quality,best_config_id,n_unique,n_duplicates,spent_cpu_seconds,checkpoint_0.25,checkpoint_0.5,checkpoint_1.0
gift_cards,successive_halving,8,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,44,0,28.772606571834842,0.175935817506433,0.175935817506433,0.193607009592108
gift_cards,hyperband,8,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,47,0,29.463293366351778,0.099640913136282,0.194216683872082,0.194216683872082
gift_cards,sm2,8,0.194852833651352,markov|order=2;smoothing=0.1;decay=false|frac=1.0,38,0,30.766905266563157,0.194852833651352,0.194852833651352,0.194852833651352
gift_cards,bocs,8,0.180881298179788,itemknn|topk=300;shrink=100.0|frac=0.5,37,0,29.23952495873728,0.180881298179788,0.180881298179788,0.180881298179788
gift_cards,fmqa,8,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,61,0,28.651756843953585,0.18979372851436,0.18979372851436,0.193607009592108
gift_cards,grid,9,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,30.01517329863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,9,0.189495277955462,itemknn|topk=50;shrink=0.0|frac=1.0,50,3,29.972825757020065,0.187210772057533,0.189495277955462,0.189495277955462
gift_cards,tpe,9,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,77,546,31.282742029554175,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,successive_halving,9,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,51,0,28.816794352334817,0.175935817506433,0.175935817506433,0.194216683872082
gift_cards,hyperband,9,0.182958840023527,markov|order=2;smoothing=0.1;decay=false|frac=0.5,43,0,29.143059847882256,0.160478029786841,0.160478029786841,0.182958840023527
gift_cards,sm2,9,0.182021870088859,itemknn|topk=300;shrink=10.0|frac=0.5,42,0,28.775723733359793,0.175398737249634,0.181836507792356,0.182021870088859
gift_cards,bocs,9,0.160478029786841,multvae|latent=64;hidden=600;epochs=10;dropout=0.0|frac=1.0,37,0,28.822447390873293,0.14624074792683,0.14624074792683,0.160313996316283
gift_cards,fmqa,9,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,67,0,28.908350852045295,0.188993007255284,0.197726006069792,0.197726006069792
gift_cards,grid,10,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,30.01517329863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,10,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,36,0,28.50924690493001,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,tpe,10,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,73,440,28.66668777286398,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,successive_halving,10,0.190153832497763,itemknn|topk=100;shrink=10.0|frac=1.0,60,0,28.45118964803076,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,hyperband,10,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,46,0,29.39736297054776,0.11485644333983,0.197490449933868,0.197490449933868
gift_cards,sm2,10,0.18979372851436,itemknn|topk=100;shrink=0.0|frac=1.0,46,0,30.119971046836874,0.18979372851436,0.18979372851436,0.18979372851436
gift_cards,bocs,10,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,40,0,29.1699718297119,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,fmqa,10,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,58,0,28.644008363216688,0.154005780933502,0.197726006069792,0.197726006069792
gift_cards,grid,11,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,30.06204829863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,11,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,47,4,30.8250513285192,0.169819587412564,0.180881298179788,0.193607009592108
gift_cards,tpe,11,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,77,472,29.54392199232171,0.197490449933868,0.197726006069792,0.197726006069792
gift_cards,successive_halving,11,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,50,0,28.91544077825019,0.178368826997163,0.178368826997163,0.190153832497763
gift_cards,hyperband,11,0.190153832497763,itemknn|topk=100;shrink=10.0|frac=1.0,51,0,28.51537187648361,0.170603375379477,0.190153832497763,0.190153832497763
