dataset,method,seed,best_quality,best_config_id,n_unique,n_duplicates,spent_cpu_seconds,checkpoint_0.25,checkpoint_0.5,checkpoint_1.0,config_id,test_ndcg_at_10,test_recall_at_10
gift_cards,hyperband,13,0.190153832497763,itemknn|topk=100;shrink=10.0|frac=1.0,43,0,29.79919793809971,0.190153832497763,0.190153832497763,0.190153832497763,itemknn|topk=100;shrink=10.0|frac=1.0,0.15015579114662,0.316258351893095
gift_cards,hyperband,14,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,43,0,28.647569960991177,0.194216683872082,0.194216683872082,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,0.122060773227591,0.231625835189309
gift_cards,hyperband,15,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,60,0,28.694619265350724,0.18979372851436,0.194216683872082,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,0.122060773227591,0.231625835189309
gift_cards,hyperband,16,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,51,0,29.93913703372697,0.182021870088859,0.182021870088859,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.123876076563843,0.231625835189309
gift_cards,hyperband,17,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,40,0,28.614021564172887,0.134524395548647,0.186001736044223,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,0.125182671767754,0.236080178173719
gift_cards,hyperband,18,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,54,0,28.6080966527052,0.193607009592108,0.193607009592108,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.122019418232096,0.231625835189309
gift_cards,hyperband,19,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,43,0,29.557325723614507,0.187210772057533,0.187210772057533,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.123876076563843,0.231625835189309
gift_cards,hyperband,20,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,46,0,28.946533762327977,0.181836507792356,0.183665634268667,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,0.122060773227591,0.231625835189309
gift_cards,hyperband,21,0.178368826997163,markov|order=2;smoothing=0.1;decay=true|frac=0.5,42,0,28.713876885981666,0.178368826997163,0.178368826997163,0.178368826997163,markov|order=2;smoothing=0.1;decay=true|frac=0.5,0.100831360779097,0.193763919821826
gift_cards,hyperband,22,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,38,0,29.47931564988988,0.175890756358624,0.175890756358624,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.122019418232096,0.231625835189309
gift_cards,hyperband,23,0.182021870088859,itemknn|topk=100;shrink=10.0|frac=0.5,50,0,28.83243396722421,0.149787903269259,0.182021870088859,0.182021870088859,itemknn|topk=100;shrink=10.0|frac=0.5,0.113689491313755,0.236080178173719
gift_cards,hyperband,24,0.186001736044223,itemknn|topk=50;shrink=100.0|frac=1.0,40,0,29.323320597277064,0.162216552461615,0.177431031751744,0.186001736044223,itemknn|topk=50;shrink=100.0|frac=1.0,0.138014113118069,0.282850779510022
gift_cards,hyperband,25,0.194852833651352,markov|order=2;smoothing=0.1;decay=false|frac=1.0,38,0,30.76690526656316,0.194852833651352,0.194852833651352,0.194852833651352,markov|order=2;smoothing=0.1;decay=false|frac=1.0,0.121416976287017,0.229398663697104
gift_cards,hyperband,26,0.182021870088859,itemknn|topk=300;shrink=10.0|frac=0.5,42,0,28.775723733359797,0.175398737249634,0.181836507792356,0.182021870088859,itemknn|topk=300;shrink=10.0|frac=0.5,0.113689491313755,0.236080178173719
gift_cards,hyperband,27,0.18979372851436,itemknn|topk=100;shrink=0.0|frac=1.0,46,0,30.119971046836877,0.18979372851436,0.18979372851436,0.18979372851436,itemknn|topk=100;shrink=0.0|frac=1.0,0.14616101173147,0.307349665924276
gift_cards,hyperband,28,0.191294646615019,markov|order=2;smoothing=0.5;decay=true|frac=1.0,46,0,28.82903758900961,0.152355931769121,0.178368826997163,0.191294646615019,markov|order=2;smoothing=0.5;decay=true|frac=1.0,0.1191122993413,0.229398663697104
gift_cards,hyperband,29,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,45,0,29.684551336280503,0.178194427628127,0.197726006069792,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.123876076563843,0.231625835189309
gift_cards,random,0,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,55,1,28.57342275584518,0.134748063295651,0.180881298179788,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,0.122060773227591,0.231625835189309
gift_cards,random,1,0.186595172931594,itemknn|topk=300;shrink=100.0|frac=1.0,50,3,29.46215602971057,0.186595172931594,0.186595172931594,0.186595172931594,itemknn|topk=300;shrink=100.0|frac=1.0,0.13923185178075,0.287305122494432
gift_cards,random,2,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,49,1,28.60252576354595,0.194216683872082,0.194216683872082,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,0.122060773227591,0.231625835189309
gift_cards,random,3,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,46,3,28.550866456513,0.166106256740304,0.193607009592108,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.122019418232096,0.231625835189309
gift_cards,random,4,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,43,2,30.27786286579737,0.13905355907521,0.197726006069792,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.123876076563843,0.231625835189309
gift_cards,random,5,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,64,4,28.896007886934417,0.180881298179788,0.180881298179788,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.122019418232096,0.231625835189309
gift_cards,random,6,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,40,1,28.668107626625662,0.177103206988262,0.177103206988262,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,0.15015579114662,0.316258351893095
gift_cards,random,7,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,55,4,31.06550845567133,0.154015850234386,0.154015850234386,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,0.125182671767754,0.236080178173719
gift_cards,random,8,0.174901355691261,multvae|latent=64;hidden=600;epochs=20;dropout=0.5|frac=0.5,41,3,28.880721788305667,0.174901355691261,0.174901355691261,0.174901355691261,multvae|latent=64;hidden=600;epochs=20;dropout=0.5|frac=0.5,0.124764739960947,0.265033407572383
gift_cards,random,9,0.189495277955462,itemknn|topk=50;shrink=0.0|frac=1.0,50,3,29.972825757020065,0.187210772057533,0.189495277955462,0.189495277955462,itemknn|topk=50;shrink=0.0|frac=1.0,0.144234388452138,0.302895322939866
gift_cards,random,10,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,36,0,28.50924690493001,0.197726006069792,0.197726006069792,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.123876076563843,0.231625835189309
gift_cards,random,11,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,47,4,30.8250513285192,0.169819587412564,0.180881298179788,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.122019418232096,0.231625835189309
gift_cards,random,12,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,56,1,29.606289797432357,0.180881298179788,0.193607009592108,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.122019418232096,0.231625835189309
gift_cards,random,13,0.152355931769121,als|factors=16;epochs=30;regularisation=0.1;alpha=1.0|frac=1.0,36,0,29.24998392489712,0.152355931769121,0.152355931769121,0.152355931769121,als|factors=16;epochs=30;regularisation=0.1;alpha=1.0|frac=1.0,0.115050963400418,0.242761692650334
gift_cards,random,14,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,43,2,28.52307071979589,0.190153832497763,0.190153832497763,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,0.125182671767754,0.236080178173719
gift_cards,random,15,0.187210772057533,itemknn|topk=50;shrink=10.0|frac=1.0,59,2,30.49130945566915,0.182958840023527,0.182958840023527,0.187210772057533,itemknn|topk=50;shrink=10.0|frac=1.0,0.146907283840557,0.305122494432071
gift_cards,random,16,0.180881298179788,itemknn|topk=100;shrink=100.0|frac=0.5,41,0,28.497072156544583,0.175398737249634,0.175398737249634,0.180881298179788,itemknn|topk=100;shrink=100.0|frac=0.5,0.116938042457407,0.247216035634743
gift_cards,random,17,0.191294646615019,markov|order=2;smoothing=0.5;decay=true|frac=1.0,46,4,29.822710747482,0.177906290399718,0.177906290399718,0.191294646615019,markov|order=2;smoothing=0.5;decay=true|frac=1.0,0.1191122993413,0.229398663697104
gift_cards,random,18,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,57,4,30.85814188583517,0.16898612986748,0.197726006069792,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.123876076563843,0.231625835189309
gift_cards,random,19,0.190153832497763,itemknn|topk=100;shrink=10.0|frac=1.0,39,1,30.605665829750027,0.177770078015976,0.190153832497763,0.190153832497763,itemknn|topk=100;shrink=10.0|frac=1.0,0.15015579114662,0.316258351893095
gift_cards,random,20,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,39,3,29.184023675098636,0.197726006069792,0.197726006069792,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.123876076563843,0.231625835189309
