dataset,method,seed,best_quality,best_config_id,n_unique,n_duplicates,spent_cpu_seconds,checkpoint_0.25,checkpoint_0.5,checkpoint_1.0,config_id,test_ndcg_at_10,test_recall_at_10
luxury_beauty,bocs,20,0.309259884556491,itemknn|topk=50;shrink=100.0|frac=1.0,43,0,285.8014322916667,0.280740660250127,0.282750858989589,0.309259884556491,itemknn|topk=50;shrink=100.0|frac=1.0,0.168172612892844,0.278573605608046
luxury_beauty,bocs,21,0.289477768360559,itemknn|topk=300;shrink=0.0|frac=1.0,58,0,279.0071905599788,0.289477768360559,0.289477768360559,0.289477768360559,itemknn|topk=300;shrink=0.0|frac=1.0,0.157448972719212,0.262419993904297
luxury_beauty,bocs,22,0.283492824551601,itemknn|topk=50;shrink=0.0|frac=1.0,42,0,284.066410195707,0.283492824551601,0.283492824551601,0.283492824551601,itemknn|topk=50;shrink=0.0|frac=1.0,0.154610042008784,0.255714721121609
luxury_beauty,bocs,23,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,40,0,293.88882169989336,0.310401827753919,0.310401827753919,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,0.169206510916712,0.279487960987503
luxury_beauty,bocs,24,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,53,2,279.3872869318181,0.265310757018751,0.310401827753919,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,0.169206510916712,0.279487960987503
luxury_beauty,bocs,25,0.285511036083238,itemknn|topk=100;shrink=0.0|frac=1.0,43,0,278.39574070715906,0.218695769620824,0.285511036083238,0.285511036083238,itemknn|topk=100;shrink=0.0|frac=1.0,0.155748230963851,0.259372142639439
luxury_beauty,bocs,26,0.300060913575155,itemknn|topk=10;shrink=10.0|frac=1.0,31,0,273.9585737179487,0.265310757018751,0.300060913575155,0.300060913575155,itemknn|topk=10;shrink=10.0|frac=1.0,0.161359956760348,0.263943919536726
luxury_beauty,bocs,27,0.303482930404316,itemknn|topk=300;shrink=10.0|frac=1.0,42,0,274.2320690594128,0.303482930404316,0.303482930404316,0.303482930404316,itemknn|topk=300;shrink=10.0|frac=1.0,0.164910326652715,0.273697043584273
luxury_beauty,bocs,28,0.285511036083238,itemknn|topk=100;shrink=0.0|frac=1.0,34,0,282.7255208333333,0.274558094940967,0.285511036083238,0.285511036083238,itemknn|topk=100;shrink=0.0|frac=1.0,0.155748230963851,0.259372142639439
luxury_beauty,bocs,29,0.28380688904438,als|factors=32;epochs=15;regularisation=0.001;alpha=40.0|frac=1.0,48,2,273.4381510416667,0.283006448211589,0.283006448211589,0.28380688904438,als|factors=32;epochs=15;regularisation=0.001;alpha=40.0|frac=1.0,0.156973173698962,0.263029564157269
luxury_beauty,fmqa,0,0.310373879095711,itemknn|topk=100;shrink=100.0|frac=1.0,62,0,278.50583269850114,0.284343912808754,0.284843298452339,0.310373879095711,itemknn|topk=100;shrink=100.0|frac=1.0,0.168417968468437,0.277964035355074
luxury_beauty,fmqa,1,0.286853217332889,multvae|latent=32;hidden=600;epochs=20;dropout=0.5|frac=1.0,46,0,278.1384741238348,0.282293324097448,0.286853217332889,0.286853217332889,multvae|latent=32;hidden=600;epochs=20;dropout=0.5|frac=1.0,0.149223838396023,0.248704663212435
luxury_beauty,fmqa,2,0.303273592177951,itemknn|topk=100;shrink=10.0|frac=1.0,46,0,273.7219223484848,0.282734076660515,0.282734076660515,0.303273592177951,itemknn|topk=100;shrink=10.0|frac=1.0,0.164291894898559,0.272173117951843
luxury_beauty,fmqa,3,0.303273592177951,itemknn|topk=100;shrink=10.0|frac=1.0,55,0,283.3482864357864,0.303273592177951,0.303273592177951,0.303273592177951,itemknn|topk=100;shrink=10.0|frac=1.0,0.164291894898559,0.272173117951843
luxury_beauty,fmqa,4,0.310373879095711,itemknn|topk=100;shrink=100.0|frac=1.0,66,0,273.3649753761869,0.286109606773109,0.310373879095711,0.310373879095711,itemknn|topk=100;shrink=100.0|frac=1.0,0.168417968468437,0.277964035355074
luxury_beauty,fmqa,5,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,48,0,282.2313952732618,0.285511036083238,0.285511036083238,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,0.169206510916712,0.279487960987503
luxury_beauty,fmqa,6,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,55,0,280.9503272068307,0.266076771666712,0.274530918290369,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,0.169206510916712,0.279487960987503
luxury_beauty,fmqa,7,0.309259884556491,itemknn|topk=50;shrink=100.0|frac=1.0,54,0,273.4770531718379,0.282842732959161,0.282842732959161,0.309259884556491,itemknn|topk=50;shrink=100.0|frac=1.0,0.168172612892844,0.278573605608046
luxury_beauty,fmqa,8,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,62,0,301.4926205063621,0.289477768360559,0.309259884556491,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,0.169206510916712,0.279487960987503
luxury_beauty,fmqa,9,0.310373879095711,itemknn|topk=100;shrink=100.0|frac=1.0,66,0,279.1616301425591,0.282923008758797,0.283320606679531,0.310373879095711,itemknn|topk=100;shrink=100.0|frac=1.0,0.168417968468437,0.277964035355074
luxury_beauty,fmqa,10,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,52,0,281.2508034933816,0.28147744036034,0.283534662663688,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,0.169206510916712,0.279487960987503
luxury_beauty,fmqa,11,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,64,0,277.43886018955675,0.267205450971804,0.310401827753919,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,0.169206510916712,0.279487960987503
luxury_beauty,fmqa,12,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,58,0,274.74406540388486,0.281938937162806,0.310401827753919,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,0.169206510916712,0.279487960987503
luxury_beauty,fmqa,13,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,60,0,300.3812612734488,0.303273592177951,0.310373879095711,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,fmqa,14,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,55,0,277.2720862229371,0.28147744036034,0.303273592177951,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,0.169206510916712,0.279487960987503
luxury_beauty,fmqa,15,0.284612268873347,als|factors=64;epochs=15;regularisation=0.001;alpha=10.0|frac=1.0,56,0,299.9655242513293,0.276049109860939,0.282024165166316,0.284612268873347,als|factors=64;epochs=15;regularisation=0.001;alpha=10.0|frac=1.0,0.156072161276,0.262724779030783
luxury_beauty,fmqa,16,0.300060913575155,itemknn|topk=10;shrink=10.0|frac=1.0,43,0,282.5279494080481,0.282780934360357,0.282780934360357,0.300060913575155,itemknn|topk=10;shrink=10.0|frac=1.0,0.161359956760348,0.263943919536726
luxury_beauty,fmqa,17,0.310373879095711,itemknn|topk=100;shrink=100.0|frac=1.0,45,0,279.04751899524973,0.268610145170364,0.268610145170364,0.310373879095711,itemknn|topk=100;shrink=100.0|frac=1.0,0.168417968468437,0.277964035355074
luxury_beauty,fmqa,18,0.310373879095711,itemknn|topk=100;shrink=100.0|frac=1.0,58,0,278.74936302047735,0.283320606679531,0.284843298452339,0.310373879095711,itemknn|topk=100;shrink=100.0|frac=1.0,0.168417968468437,0.277964035355074
luxury_beauty,fmqa,19,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,52,0,274.86905353769754,0.282777835621497,0.283494577354276,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,fmqa,20,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,64,0,277.8199618407436,0.310401827753919,0.310401827753919,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,0.169206510916712,0.279487960987503
luxury_beauty,fmqa,21,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,61,0,283.96377221616984,0.250163271245624,0.28380688904438,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,0.169206510916712,0.279487960987503
luxury_beauty,fmqa,22,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,60,0,295.1647345085853,0.283320606679531,0.283320606679531,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
