dataset,quantile,tau,feasible_fraction,post_filter_config_id,post_filter_quality,scalarise_config_id,scalarise_quality,scalarise_feasible,slack_qubo_config_id,slack_qubo_quality,slack_qubo_feasible
gift_cards,0.1,0.002155172413793,0.10191082802547771,itemknn|topk=100;shrink=10.0|frac=1.0,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,0.190153832497763,True,itemknn|topk=10;shrink=100.0|frac=1.0,0.177906290399718,True
gift_cards,0.25,0.114583333333333,0.25690021231422505,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.197726006069792,True,markov|order=1;smoothing=0.5;decay=true|frac=0.5,0.177739654992587,True
gift_cards,0.5,0.328125,0.5095541401273885,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.197726006069792,True,itemknn|topk=300;shrink=10.0|frac=1.0,0.190153832497763,True
gift_cards,0.75,0.609375,0.7558386411889597,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.197726006069792,True,itemknn|topk=50;shrink=10.0|frac=1.0,0.187210772057533,True
gift_cards,1.0,3.578125,1.0,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.197726006069792,True,itemknn|topk=300;shrink=0.0|frac=1.0,0.18979372851436,True
