dataset,quantile,tau,feasible_fraction,post_filter_config_id,post_filter_quality,scalarise_config_id,scalarise_quality,scalarise_feasible,slack_qubo_config_id,slack_qubo_quality,slack_qubo_feasible
luxury_beauty,0.1,0.0546875,0.1040339702760085,markov|order=2;smoothing=0.1;decay=false|frac=1.0,0.283534662663688,itemknn|topk=300;shrink=100.0|frac=1.0,0.311446441993705,False,itemknn|topk=50;shrink=100.0|frac=1.0,0.309259884556491,False
luxury_beauty,0.25,0.96875,0.2632696390658174,itemknn|topk=300;shrink=100.0|frac=1.0,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.311446441993705,True,itemknn|topk=100;shrink=100.0|frac=1.0,0.310373879095711,True
luxury_beauty,0.5,4.140625,0.5010615711252654,itemknn|topk=300;shrink=100.0|frac=1.0,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.311446441993705,True,itemknn|topk=100;shrink=100.0|frac=1.0,0.310373879095711,True
luxury_beauty,0.75,6.71875,0.7515923566878981,itemknn|topk=300;shrink=100.0|frac=1.0,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.311446441993705,True,markov|order=2;smoothing=0.5;decay=true|frac=1.0,0.282024165166316,True
luxury_beauty,1.0,30.78125,1.0,itemknn|topk=300;shrink=100.0|frac=1.0,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.311446441993705,True,itemknn|topk=10;shrink=100.0|frac=1.0,0.310401827753919,True
