dataset,quantile,tau,feasible_fraction,post_filter_config_id,post_filter_quality,scalarise_config_id,scalarise_quality,scalarise_feasible,slack_qubo_config_id,slack_qubo_quality,slack_qubo_feasible
software,0.1,0.017361111111111,0.11040339702760085,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.235366632471109,markov|order=1;smoothing=0.1;decay=true|frac=1.0,0.235348037614041,True,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.235366632471109,True
software,0.25,0.484375,0.25690021231422505,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.235366632471109,markov|order=1;smoothing=0.1;decay=true|frac=1.0,0.235348037614041,True,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.234937258133011,True
software,0.5,2.03125,0.505307855626327,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.235366632471109,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.235366632471109,True,itemknn|topk=100;shrink=10.0|frac=1.0,0.226265831352466,True
software,0.75,2.84375,0.7494692144373672,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.235366632471109,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.235366632471109,True,itemknn|topk=50;shrink=100.0|frac=1.0,0.226969725559304,True
software,1.0,16.84375,1.0,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.235366632471109,markov|order=1;smoothing=0.5;decay=true|frac=1.0,0.235366632471109,True,als|factors=64;epochs=5;regularisation=0.001;alpha=10.0|frac=1.0,0.21837324222733,True
